city,state,cities_links,file
firmino-alves,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-firmino-alves-bandeira-mini-brneba0703110909.jpg,data/flags/municipio-firmino-alves-bandeira-mini-brneba0703110909.jpg
floresta-azul,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-floresta-azul-bandeira-mini-brneba0703111006.jpg,data/flags/municipio-floresta-azul-bandeira-mini-brneba0703111006.jpg
formosa-do-rio-preto,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-formosa-do-rio-preto-bandeira-mini-brneba0100111105.jpg,data/flags/municipio-formosa-do-rio-preto-bandeira-mini-brneba0100111105.jpg
gandu,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-gandu-bandeira-mini-brneba0703111204.jpg,data/flags/municipio-gandu-bandeira-mini-brneba0703111204.jpg
gaviao,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-gaviao-bandeira-mini-brneba0401611253.jpg,data/flags/municipio-gaviao-bandeira-mini-brneba0401611253.jpg
gentio-do-ouro,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-gentio-do-ouro-bandeira-mini-brneba0300911303.jpg,data/flags/municipio-gentio-do-ouro-bandeira-mini-brneba0300911303.jpg
gloria,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-gloria-bandeira-mini-brneba0200511402.jpg,data/flags/municipio-gloria-bandeira-mini-brneba0200511402.jpg
gongogi,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-gongogi-bandeira-mini-brneba0703111501.jpg,data/flags/municipio-gongogi-bandeira-mini-brneba0703111501.jpg
governador-mangabeira,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-governador-mangabeira-bandeira-mini-brneba0502011600.jpg,data/flags/municipio-governador-mangabeira-bandeira-mini-brneba0502011600.jpg
guajeru,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-guajeru-bandeira-mini-brneba0602711659.jpg,data/flags/municipio-guajeru-bandeira-mini-brneba0602711659.jpg
guanambi,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-guanambi-bandeira-mini-brneba0602611709.jpg,data/flags/municipio-guanambi-bandeira-mini-brneba0602611709.jpg
guaratinga,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-guaratinga-bandeira-mini-brneba0703211808.jpg,data/flags/municipio-guaratinga-bandeira-mini-brneba0703211808.jpg
heliopolis,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-heliopolis-bandeira-mini-brneba0401511857.jpg,data/flags/municipio-heliopolis-bandeira-mini-brneba0401511857.jpg
iacu,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-iacu-bandeira-mini-brneba0301111907.jpg,data/flags/municipio-iacu-bandeira-mini-brneba0301111907.jpg
ibiassuce,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ibiassuce-bandeira-mini-brneba0602612004.jpg,data/flags/municipio-ibiassuce-bandeira-mini-brneba0602612004.jpg
ibicarai,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ibicarai-bandeira-mini-brneba0703112103.jpg,data/flags/municipio-ibicarai-bandeira-mini-brneba0703112103.jpg
ibicoara,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ibicoara-bandeira-mini-brneba0602312202.jpg,data/flags/municipio-ibicoara-bandeira-mini-brneba0602312202.jpg
ibicui,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ibicui-bandeira-mini-brneba0602812301.jpg,data/flags/municipio-ibicui-bandeira-mini-brneba0602812301.jpg
ibipeba,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ibipeba-bandeira-mini-brneba0300912400.jpg,data/flags/municipio-ibipeba-bandeira-mini-brneba0300912400.jpg
ibipitanga,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ibipitanga-bandeira-mini-brneba0602212509.jpg,data/flags/municipio-ibipitanga-bandeira-mini-brneba0602212509.jpg
ibiquera,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ibiquera-bandeira-mini-brneba0301112608.jpg,data/flags/municipio-ibiquera-bandeira-mini-brneba0301112608.jpg
ibirapitanga,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ibirapitanga-bandeira-mini-brneba0703112707.jpg,data/flags/municipio-ibirapitanga-bandeira-mini-brneba0703112707.jpg
ibirapua,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ibirapua-bandeira-mini-brneba0703212806.jpg,data/flags/municipio-ibirapua-bandeira-mini-brneba0703212806.jpg
ibirataia,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ibirataia-bandeira-mini-brneba0703112905.jpg,data/flags/municipio-ibirataia-bandeira-mini-brneba0703112905.jpg
ibitiara,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ibitiara-bandeira-mini-brneba0602213002.jpg,data/flags/municipio-ibitiara-bandeira-mini-brneba0602213002.jpg
ibitita,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ibitita-bandeira-mini-brneba0300913101.jpg,data/flags/municipio-ibitita-bandeira-mini-brneba0300913101.jpg
ibotirama,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ibotirama-bandeira-mini-brneba0200613200.jpg,data/flags/municipio-ibotirama-bandeira-mini-brneba0200613200.jpg
ichu,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ichu-bandeira-mini-brneba0401613309.jpg,data/flags/municipio-ichu-bandeira-mini-brneba0401613309.jpg
igapora,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-igapora-bandeira-mini-brneba0602613408.jpg,data/flags/municipio-igapora-bandeira-mini-brneba0602613408.jpg
igrapiuna,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-igrapiuna-bandeira-mini-brneba0703013457.jpg,data/flags/municipio-igrapiuna-bandeira-mini-brneba0703013457.jpg
iguai,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-iguai-bandeira-mini-brneba0602813507.jpg,data/flags/municipio-iguai-bandeira-mini-brneba0602813507.jpg
ilheus,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ilheus-bandeira-mini-brneba0703113606.jpg,data/flags/municipio-ilheus-bandeira-mini-brneba0703113606.jpg
inhambupe,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-inhambupe-bandeira-mini-brneba0401713705.jpg,data/flags/municipio-inhambupe-bandeira-mini-brneba0401713705.jpg
ipecaeta,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ipecaeta-bandeira-mini-brneba0301213804.jpg,data/flags/municipio-ipecaeta-bandeira-mini-brneba0301213804.jpg
ipiau,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ipiau-bandeira-mini-brneba0703113903.jpg,data/flags/municipio-ipiau-bandeira-mini-brneba0703113903.jpg
ipira,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ipira-bandeira-mini-brneba0301214000.jpg,data/flags/municipio-ipira-bandeira-mini-brneba0301214000.jpg
ipupiara,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ipupiara-bandeira-mini-brneba0602214109.jpg,data/flags/municipio-ipupiara-bandeira-mini-brneba0602214109.jpg
irajuba,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-irajuba-bandeira-mini-brneba0602414208.jpg,data/flags/municipio-irajuba-bandeira-mini-brneba0602414208.jpg
iramaia,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-iramaia-bandeira-mini-brneba0602414307.jpg,data/flags/municipio-iramaia-bandeira-mini-brneba0602414307.jpg
iraquara,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-iraquara-bandeira-mini-brneba0300914406.jpg,data/flags/municipio-iraquara-bandeira-mini-brneba0300914406.jpg
irara,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-irara-bandeira-mini-brneba0301214505.jpg,data/flags/municipio-irara-bandeira-mini-brneba0301214505.jpg
irece,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-irece-bandeira-mini-brneba0300914604.jpg,data/flags/municipio-irece-bandeira-mini-brneba0300914604.jpg
itabela,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itabela-bandeira-mini-brneba0703214653.jpg,data/flags/municipio-itabela-bandeira-mini-brneba0703214653.jpg
itaberaba,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itaberaba-bandeira-mini-brneba0301114703.jpg,data/flags/municipio-itaberaba-bandeira-mini-brneba0301114703.jpg
itabuna,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itabuna-bandeira-mini-brneba0703114802.jpg,data/flags/municipio-itabuna-bandeira-mini-brneba0703114802.jpg
itacare,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itacare-bandeira-mini-brneba0703114901.jpg,data/flags/municipio-itacare-bandeira-mini-brneba0703114901.jpg
itaete,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itaete-bandeira-mini-brneba0602315007.jpg,data/flags/municipio-itaete-bandeira-mini-brneba0602315007.jpg
itagi,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itagi-bandeira-mini-brneba0602415106.jpg,data/flags/municipio-itagi-bandeira-mini-brneba0602415106.jpg
itagiba,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itagiba-bandeira-mini-brneba0703115205.jpg,data/flags/municipio-itagiba-bandeira-mini-brneba0703115205.jpg
itagimirim,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itagimirim-bandeira-mini-brneba0703215304.jpg,data/flags/municipio-itagimirim-bandeira-mini-brneba0703215304.jpg
itaguacu-da-bahia,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itaguacu-da-bahia-bandeira-mini-brneba0200615353.jpg,data/flags/municipio-itaguacu-da-bahia-bandeira-mini-brneba0200615353.jpg
itaju-do-colonia,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itaju-do-colonia-bandeira-mini-brneba0703115403.jpg,data/flags/municipio-itaju-do-colonia-bandeira-mini-brneba0703115403.jpg
itajuipe,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itajuipe-bandeira-mini-brneba0703115502.jpg,data/flags/municipio-itajuipe-bandeira-mini-brneba0703115502.jpg
itamaraju,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itamaraju-bandeira-mini-brneba0703215601.jpg,data/flags/municipio-itamaraju-bandeira-mini-brneba0703215601.jpg
itamari,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itamari-bandeira-mini-brneba0703115700.jpg,data/flags/municipio-itamari-bandeira-mini-brneba0703115700.jpg
itambe,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itambe-bandeira-mini-brneba0602915809.jpg,data/flags/municipio-itambe-bandeira-mini-brneba0602915809.jpg
itanagra,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itanagra-bandeira-mini-brneba0501915908.jpg,data/flags/municipio-itanagra-bandeira-mini-brneba0501915908.jpg
itanhem,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itanhem-bandeira-mini-brneba0703216005.jpg,data/flags/municipio-itanhem-bandeira-mini-brneba0703216005.jpg
itaparica,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itaparica-bandeira-mini-brneba0502116104.jpg,data/flags/municipio-itaparica-bandeira-mini-brneba0502116104.jpg
itape,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itape-bandeira-mini-brneba0703116203.jpg,data/flags/municipio-itape-bandeira-mini-brneba0703116203.jpg
itapebi,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itapebi-bandeira-mini-brneba0703116302.jpg,data/flags/municipio-itapebi-bandeira-mini-brneba0703116302.jpg
itapetinga,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itapetinga-bandeira-mini-brneba0602916401.jpg,data/flags/municipio-itapetinga-bandeira-mini-brneba0602916401.jpg
itapicuru,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itapicuru-bandeira-mini-brneba0401516500.jpg,data/flags/municipio-itapicuru-bandeira-mini-brneba0401516500.jpg
itapitanga,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itapitanga-bandeira-mini-brneba0703116609.jpg,data/flags/municipio-itapitanga-bandeira-mini-brneba0703116609.jpg
itaquara,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itaquara-bandeira-mini-brneba0602416708.jpg,data/flags/municipio-itaquara-bandeira-mini-brneba0602416708.jpg
itarantim,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itarantim-bandeira-mini-brneba0602916807.jpg,data/flags/municipio-itarantim-bandeira-mini-brneba0602916807.jpg
itatim,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itatim-bandeira-mini-brneba0301216856.jpg,data/flags/municipio-itatim-bandeira-mini-brneba0301216856.jpg
itirucu,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itirucu-bandeira-mini-brneba0602416906.jpg,data/flags/municipio-itirucu-bandeira-mini-brneba0602416906.jpg
itiuba,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itiuba-bandeira-mini-brneba0300817003.jpg,data/flags/municipio-itiuba-bandeira-mini-brneba0300817003.jpg
itororo,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itororo-bandeira-mini-brneba0602917102.jpg,data/flags/municipio-itororo-bandeira-mini-brneba0602917102.jpg
ituacu,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ituacu-bandeira-mini-brneba0602717201.jpg,data/flags/municipio-ituacu-bandeira-mini-brneba0602717201.jpg
itubera,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itubera-bandeira-mini-brneba0703017300.jpg,data/flags/municipio-itubera-bandeira-mini-brneba0703017300.jpg
iuiu,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-iuiu-bandeira-mini-brneba0602617334.jpg,data/flags/municipio-iuiu-bandeira-mini-brneba0602617334.jpg
jaborandi,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jaborandi-bandeira-mini-brneba0100317359.jpg,data/flags/municipio-jaborandi-bandeira-mini-brneba0100317359.jpg
jacaraci,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jacaraci-bandeira-mini-brneba0602617409.jpg,data/flags/municipio-jacaraci-bandeira-mini-brneba0602617409.jpg
jacobina,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jacobina-bandeira-mini-brneba0301017508.jpg,data/flags/municipio-jacobina-bandeira-mini-brneba0301017508.jpg
jaguaquara,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jaguaquara-bandeira-mini-brneba0602417607.jpg,data/flags/municipio-jaguaquara-bandeira-mini-brneba0602417607.jpg
jaguarari,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jaguarari-bandeira-mini-brneba0300817706.jpg,data/flags/municipio-jaguarari-bandeira-mini-brneba0300817706.jpg
jaguaripe,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jaguaripe-bandeira-mini-brneba0502017805.jpg,data/flags/municipio-jaguaripe-bandeira-mini-brneba0502017805.jpg
jandaira,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jandaira-bandeira-mini-brneba0401817904.jpg,data/flags/municipio-jandaira-bandeira-mini-brneba0401817904.jpg
jequie,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jequie-bandeira-mini-brneba0602418001.jpg,data/flags/municipio-jequie-bandeira-mini-brneba0602418001.jpg
jeremoabo,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jeremoabo-bandeira-mini-brneba0401318100.jpg,data/flags/municipio-jeremoabo-bandeira-mini-brneba0401318100.jpg
jiquirica,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jiquirica-bandeira-mini-brneba0602418209.jpg,data/flags/municipio-jiquirica-bandeira-mini-brneba0602418209.jpg
jitauna,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jitauna-bandeira-mini-brneba0602418308.jpg,data/flags/municipio-jitauna-bandeira-mini-brneba0602418308.jpg
joao-dourado,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-joao-dourado-bandeira-mini-brneba0300918357.jpg,data/flags/municipio-joao-dourado-bandeira-mini-brneba0300918357.jpg
juazeiro,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-juazeiro-bandeira-mini-brneba0200418407.jpg,data/flags/municipio-juazeiro-bandeira-mini-brneba0200418407.jpg
jucurucu,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jucurucu-bandeira-mini-brneba0703218456.jpg,data/flags/municipio-jucurucu-bandeira-mini-brneba0703218456.jpg
jussara,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jussara-bandeira-mini-brneba0300918506.jpg,data/flags/municipio-jussara-bandeira-mini-brneba0300918506.jpg
jussari,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jussari-bandeira-mini-brneba0703118555.jpg,data/flags/municipio-jussari-bandeira-mini-brneba0703118555.jpg
jussiape,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jussiape-bandeira-mini-brneba0602318605.jpg,data/flags/municipio-jussiape-bandeira-mini-brneba0602318605.jpg
lafaiete-coutinho,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-lafaiete-coutinho-bandeira-mini-brneba0602418704.jpg,data/flags/municipio-lafaiete-coutinho-bandeira-mini-brneba0602418704.jpg
lagoa-real,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-lagoa-real-bandeira-mini-brneba0602618753.jpg,data/flags/municipio-lagoa-real-bandeira-mini-brneba0602618753.jpg
laje,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-laje-bandeira-mini-brneba0602418803.jpg,data/flags/municipio-laje-bandeira-mini-brneba0602418803.jpg
lajedao,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-lajedao-bandeira-mini-brneba0703218902.jpg,data/flags/municipio-lajedao-bandeira-mini-brneba0703218902.jpg
lajedinho,bahia,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-lajedinho-bandeira-mini-brneba0301119009.jpg,data/flags/municipio-lajedinho-bandeira-mini-brneba0301119009.jpg
